id,word-1,word-2,word-3,word-4,word-5,word-6,word-7,word-8,word-9,word-10,word-11,word-12,word-13,word-14,word-15,word-16,word-17,word-18,word-19,word-20,word-21,word-22,word-23,word-24,word-25,word-26,word-27,word-28,word-29,word-30,word-31,word-32,word-33,word-34,word-35,word-36,word-37,word-38,word-39,word-40,Result
1159,11,0,0,3,4,1,0,0,1,1,0,0,0,1,2,0,2,0,7,0,0,0,0,0,1,0,2,0,7,0,0,1,1,0,3,0,0,0,0,1,0
1160,41,1,3,2,9,1,1,3,6,3,1,0,0,1,5,0,1,1,21,0,0,4,6,2,6,0,2,2,7,0,0,0,3,1,7,0,0,0,0,0,0
1161,2,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162,143,0,8,13,23,5,4,10,7,14,7,1,2,6,26,4,1,1,81,2,3,28,14,0,20,0,2,4,23,2,7,0,18,1,18,0,5,6,3,3,0
1163,6,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
1164,33,1,0,6,2,0,3,5,0,7,3,1,0,5,3,1,0,0,15,0,0,4,3,2,6,0,2,0,9,0,0,0,3,0,4,0,0,0,0,1,0
1165,412,14,4,14,60,10,3,25,61,22,8,9,13,4,30,5,16,4,320,17,8,51,30,28,13,5,12,4,72,9,4,11,8,1,34,10,25,20,1,4,1
1166,36,2,0,2,,0,0,1,2,1,2,1,,1,4,1,2,2,24,1,2,4,2,2,2,0,1,2,2,0,0,0,4,2,6,0,4,3,4,3,0
1167,54,2,1,0,10,5,0,3,5,5,1,1,0,1,11,1,2,1,49,0,0,,5,7,4,0,2,2,10,0,5,0,8,1,3,1,0,1,1,0,0
1168,3,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,6,1,0,2,2,0,1,0,1,0,3,0,0,1,0,1,0,0,0,1,1,0,0
1169,153,9,3,1,30,12,1,9,13,7,10,1,5,10,19,3,8,6,144,2,2,34,18,14,14,1,5,6,35,7,3,9,18,6,16,1,11,5,3,8,1
1170,65,0,2,3,14,3,0,15,4,5,2,4,3,1,9,2,0,0,48,1,1,6,1,0,4,2,5,1,24,0,0,2,6,0,10,1,2,4,3,0,0
1171,105,4,0,6,14,3,1,7,14,7,1,2,3,1,27,2,2,1,108,2,2,26,21,5,10,0,3,5,24,3,2,4,25,1,26,6,5,10,2,15,0
1172,25,0,0,0,7,1,2,1,2,2,1,0,2,5,4,1,2,1,18,1,2,2,5,1,6,0,1,0,8,1,0,1,3,1,2,0,1,1,0,2,0
1173,20,5,1,0,0,0,0,2,3,1,1,3,1,1,1,0,1,0,27,0,1,6,2,2,2,1,2,1,9,0,0,0,0,0,4,3,0,1,0,0,1
1174,53,2,4,1,12,3,1,1,5,2,2,0,1,1,9,1,2,1,42,3,1,9,4,6,7,2,1,1,15,0,2,2,,1,5,0,4,2,3,3,1
1175,15,0,0,2,0,0,0,2,1,1,2,0,2,2,1,0,0,0,13,1,0,1,1,2,1,0,3,0,7,0,0,0,0,0,3,0,0,1,1,0,0
1176,44,0,1,2,8,5,1,2,6,0,8,1,6,3,9,1,0,0,44,4,0,10,0,2,13,0,2,3,8,0,0,0,9,0,6,1,0,4,2,,0
1177,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1178,60,0,0,2,10,4,0,2,3,7,0,2,0,7,4,2,1,0,36,0,1,21,5,2,7,0,2,1,3,0,0,0,2,0,2,4,2,2,3,0,0
1179,246,9,8,7,40,15,5,12,25,18,18,7,4,7,49,5,9,8,195,10,13,48,16,34,15,4,14,19,62,2,5,6,40,8,35,9,7,5,18,6,0
1180,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1181,118,0,7,12,12,5,4,17,22,5,6,0,3,12,29,1,6,5,111,3,10,22,11,15,16,0,6,4,14,10,0,2,26,5,13,1,23,7,2,14,0
1182,102,1,1,2,18,1,0,5,9,8,5,3,4,2,7,2,2,0,70,3,1,14,10,6,9,1,5,0,30,0,1,2,4,,6,1,1,4,2,0,0
1183,6,0,0,0,1,0,0,2,1,4,0,0,0,1,1,0,2,2,12,0,0,2,4,1,4,0,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0
1184,131,2,2,14,26,8,9,4,23,,14,2,0,11,12,1,7,5,112,2,3,23,17,6,15,0,4,5,26,2,3,0,10,5,15,3,2,9,1,4,0
1185,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,3,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,30,0,1,1,1,0,1,6,1,0,2,0,3,3,3,1,1,1,25,1,1,3,5,4,3,0,3,1,10,0,0,1,2,1,3,0,0,2,1,0,0
1188,92,10,2,8,10,2,8,6,14,5,7,0,8,8,18,1,5,4,51,0,3,11,12,1,18,6,5,2,18,0,1,2,13,4,9,1,2,6,2,3,0
1189,10,1,0,0,3,0,0,3,0,0,1,0,0,1,3,0,0,0,3,0,1,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,0,1,1,0
1190,50,1,2,1,9,2,0,4,5,3,2,1,1,1,12,1,3,0,35,0,1,8,6,1,2,0,3,1,2,1,2,3,11,0,7,3,2,0,2,2,0
1191,6,0,1,0,2,0,0,2,1,2,0,0,0,0,2,0,0,0,10,0,0,1,1,0,0,0,1,1,3,0,0,0,2,0,4,0,0,0,0,0,0
1192,72,2,0,3,14,7,1,9,13,5,6,2,2,4,22,0,3,1,51,1,2,17,7,2,6,2,1,10,15,3,2,1,18,1,10,2,13,4,2,7,0
1193,33,1,1,1,7,1,0,1,5,0,0,3,2,3,8,1,1,1,38,1,0,12,2,5,9,2,0,1,11,0,0,0,4,0,2,0,0,5,0,0,1
1194,6,0,0,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,4,0,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,5,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1196,87,2,4,3,31,13,2,4,13,12,2,5,0,5,19,0,1,0,50,0,2,20,6,7,22,0,16,5,36,3,0,4,13,0,9,1,3,6,7,0,0
1197,23,0,1,2,2,0,0,4,4,0,1,0,0,2,2,0,1,1,19,0,0,8,1,1,5,1,0,0,8,0,1,0,2,1,2,1,0,0,2,1,0
1198,48,1,1,0,8,1,1,2,5,1,1,1,1,3,7,3,5,3,64,2,3,13,10,9,4,0,4,3,13,4,3,2,5,3,6,3,5,3,4,3,1
1199,7,1,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,4,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1
1200,18,0,0,1,1,0,1,0,0,2,1,0,1,3,2,1,0,0,10,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0
1201,133,2,1,1,38,7,6,10,15,8,6,3,3,7,29,3,7,0,78,1,5,29,2,8,14,2,10,6,24,2,0,4,21,0,12,3,3,5,16,3,0
1202,7,0,0,0,1,0,0,0,3,0,2,0,0,1,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0
1203,538,22,3,5,111,38,12,40,101,28,9,6,14,30,106,16,40,23,603,14,8,158,54,68,,27,30,69,103,4,21,8,93,19,52,23,33,19,1,7,1
1204,27,1,0,0,5,1,3,4,2,0,0,0,0,0,6,1,0,0,25,0,1,3,3,5,2,1,2,3,7,3,3,3,3,0,3,0,5,0,3,2,1
1205,13,0,0,1,3,2,0,0,1,1,1,0,0,2,2,0,0,0,9,2,1,0,0,2,0,0,0,0,4,2,0,2,1,0,0,0,2,0,0,1,0
1206,16,2,1,0,2,0,,2,5,0,0,0,2,3,5,0,0,0,11,0,2,0,2,2,2,0,0,0,0,0,0,0,3,0,2,1,0,0,0,1,0
1207,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1208,39,2,2,0,6,1,2,9,4,2,0,1,1,3,11,1,5,3,31,0,0,9,5,6,7,0,2,3,4,0,2,2,10,3,4,1,2,0,3,0,0
1209,46,2,2,4,7,1,3,2,5,1,6,0,1,1,4,2,4,0,21,0,1,7,1,1,2,0,3,0,9,1,2,2,1,0,2,0,1,1,2,2,0
1210,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
1211,60,1,1,7,10,6,2,5,6,4,2,1,0,5,16,11,8,5,45,2,6,14,7,5,2,0,4,0,16,1,1,1,7,4,5,0,2,0,6,4,0
1212,27,0,1,1,3,0,0,5,3,2,3,0,0,1,5,0,3,3,22,1,3,8,4,1,4,0,0,0,3,1,1,1,2,3,2,3,3,1,2,1,0
1213,17,1,0,0,5,1,1,4,2,0,0,0,1,1,4,0,0,0,4,0,0,0,0,0,2,0,0,0,3,0,0,1,3,0,3,0,1,0,1,0,0
1214,22,0,0,1,6,1,0,1,3,1,2,1,0,2,5,1,0,0,23,1,6,5,2,2,2,0,2,3,0,3,1,0,4,0,8,1,9,0,4,3,1
1215,46,0,0,2,3,1,2,22,2,2,5,2,2,2,6,2,0,0,12,1,2,1,1,1,0,0,0,0,4,0,0,0,2,0,3,0,0,0,0,1,0
1216,78,1,2,3,8,3,3,7,15,2,2,4,3,7,9,1,1,1,65,2,0,15,9,2,12,2,4,7,17,8,3,2,8,1,10,1,8,8,7,2,1
1217,14,0,0,0,1,0,0,3,2,0,2,1,1,0,1,1,0,0,13,0,0,4,1,1,0,0,2,0,3,0,0,0,0,0,1,0,0,1,1,0,0
1218,30,0,1,0,8,5,0,2,1,2,0,1,1,1,1,1,1,1,25,1,1,3,5,0,2,2,2,2,4,1,1,1,0,1,2,0,1,1,0,0,1
1219,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1220,21,0,0,0,1,0,1,0,3,2,1,4,0,2,2,0,3,3,31,0,2,8,5,2,3,0,3,1,8,0,2,1,2,3,6,0,1,2,0,2,1
1221,87,0,1,4,18,4,3,3,12,3,6,1,0,4,15,2,5,1,51,2,2,15,2,4,19,8,6,1,18,0,0,1,10,1,12,1,1,5,6,2,0
1222,20,0,0,0,5,0,0,3,7,3,2,0,0,5,4,0,0,0,9,0,0,6,0,0,4,2,5,0,2,0,0,0,4,0,0,0,3,0,0,0,0
1223,9,0,1,0,3,1,0,2,2,2,0,0,0,2,4,0,0,0,13,0,0,4,0,0,0,0,2,1,4,0,0,0,3,0,3,1,0,0,0,0,0
1224,29,3,1,0,4,0,0,3,2,0,0,2,0,0,1,0,3,0,24,0,0,7,1,3,4,2,1,1,3,0,1,0,0,0,3,1,1,0,1,0,1
1225,11,0,0,0,4,2,0,0,4,1,1,1,0,0,5,0,0,0,8,0,1,1,0,2,0,0,0,0,5,0,0,1,2,0,0,0,0,0,0,1,1
1226,23,1,0,1,5,0,1,3,0,0,1,0,0,2,3,1,4,4,20,0,1,7,5,5,7,0,2,1,4,0,0,1,2,4,4,0,0,0,1,1,0
1227,319,17,10,1,60,26,14,21,68,23,6,2,16,18,50,7,32,17,383,6,7,112,43,40,34,23,12,36,60,9,20,9,42,16,36,9,24,11,11,7,1
1228,6,1,0,0,1,0,0,0,2,0,1,0,0,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1229,36,0,3,0,11,5,0,3,1,2,0,1,1,1,1,1,0,0,22,1,1,3,4,0,0,0,2,2,4,2,1,1,0,0,2,0,2,1,0,1,1
1230,18,1,0,0,2,0,0,4,2,0,0,2,1,3,2,1,0,0,5,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0
1231,13,0,1,0,4,1,0,1,3,0,0,1,0,1,6,2,2,2,17,0,0,2,5,1,2,0,3,0,3,0,1,0,6,2,1,1,1,1,1,1,0
1232,114,0,4,2,28,0,1,15,16,3,1,1,0,8,17,2,8,7,80,1,0,20,16,11,26,4,3,2,24,0,6,1,16,7,9,4,1,1,3,6,0
1233,20,1,1,1,4,2,0,1,4,1,2,0,1,1,6,0,3,0,10,0,0,3,0,1,3,0,2,2,3,0,0,1,5,0,3,0,0,0,3,1,0
1234,33,1,0,2,8,1,,1,6,1,3,0,1,5,5,2,1,1,34,0,1,8,4,4,2,0,7,2,11,1,0,1,5,1,6,3,1,3,1,1,0
1235,245,3,23,3,36,19,2,24,39,6,24,1,8,2,46,2,11,1,221,7,1,71,22,32,8,3,28,14,34,1,14,3,37,1,23,10,8,5,3,0,0
1236,38,1,2,4,5,2,2,2,11,1,0,0,0,1,7,1,0,0,42,1,2,12,7,2,,2,2,4,10,2,4,0,6,0,3,1,4,1,0,2,0
1237,109,6,2,0,11,1,4,11,19,14,5,2,1,6,9,1,9,6,92,5,2,13,16,7,20,0,11,0,31,12,0,0,7,6,17,3,15,9,1,18,0
1238,32,2,2,0,9,3,1,0,5,3,0,2,1,2,10,3,4,0,31,1,1,10,1,3,3,0,1,3,3,1,0,2,7,0,5,2,1,0,1,9,0
1239,543,25,14,4,125,48,17,54,112,28,7,7,23,38,84,12,40,20,515,9,7,146,60,42,45,29,23,51,103,5,27,8,78,17,69,11,29,13,18,7,1
1240,6,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0
1241,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1242,23,2,1,1,1,0,2,0,2,1,4,1,1,0,4,1,1,1,27,1,0,5,3,2,3,0,2,1,11,0,0,0,2,1,0,1,0,1,2,0,1
1243,42,0,0,2,10,4,2,3,1,2,0,1,0,6,6,1,3,0,41,1,0,11,2,3,5,1,3,2,6,1,1,2,3,0,3,1,1,2,2,3,1
1244,19,0,0,0,1,0,0,3,2,1,0,0,4,1,3,1,2,2,16,1,2,5,2,0,2,0,1,0,0,0,3,1,3,2,3,3,0,0,1,0,0
1245,11,3,0,0,1,1,1,1,0,1,2,0,0,0,2,0,0,0,6,0,0,0,2,0,2,0,0,1,1,0,0,0,2,0,1,0,0,2,0,0,0
1246,168,2,5,7,15,6,4,25,28,10,15,2,2,11,37,3,10,8,163,8,11,31,18,21,12,3,7,13,43,8,4,2,32,8,18,3,23,4,2,13,0
1247,47,1,4,1,10,0,1,3,7,0,1,0,5,5,1,1,0,0,28,1,1,3,1,3,13,2,4,0,13,0,0,1,1,0,3,4,0,0,0,2,0
1248,77,5,4,4,13,3,0,10,10,8,3,4,0,0,7,2,1,0,60,4,0,9,10,10,1,0,5,0,12,3,0,2,1,0,9,3,4,2,1,4,1
1249,363,12,29,7,50,25,12,21,45,27,18,15,6,18,86,13,40,15,353,15,10,59,43,44,27,2,18,25,72,11,4,15,71,15,73,23,19,33,18,14,0
1250,13,0,0,0,2,0,0,0,2,1,0,1,0,0,2,1,2,2,16,0,0,4,3,3,1,0,0,1,0,1,0,0,1,2,4,1,2,0,1,1,1
1251,188,12,3,3,32,8,7,26,21,14,4,3,4,7,37,3,4,2,129,2,18,29,16,12,20,1,7,4,48,5,5,7,22,2,14,5,17,4,17,2,0
1252,3,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1253,24,0,1,2,4,1,4,0,1,1,1,0,0,4,9,0,2,1,21,2,1,7,5,0,3,0,2,4,2,0,0,1,6,1,2,1,0,1,1,0,0
1254,21,0,0,0,4,1,1,0,0,0,0,0,2,0,1,1,2,1,15,0,0,5,2,0,1,0,3,1,3,0,1,0,0,1,0,0,0,0,3,0,1
1255,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,23,0,0,0,5,1,0,1,1,1,1,0,0,1,3,2,1,0,30,1,0,4,3,1,1,0,1,1,7,2,1,0,1,0,4,1,2,1,0,1,1
1257,22,0,0,1,4,0,0,2,2,0,0,0,0,0,0,0,1,0,14,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,1
1258,15,0,1,0,3,0,1,3,2,0,1,0,0,0,3,0,1,1,10,0,2,0,3,1,4,0,1,0,3,1,0,0,3,1,0,0,2,0,1,1,0
1259,121,4,4,1,21,5,1,8,17,12,11,3,1,6,19,6,9,8,104,2,1,26,20,9,7,2,6,6,21,3,4,5,15,1,22,2,6,7,4,0,0
1260,12,0,0,0,4,1,0,4,4,1,0,0,0,3,1,0,0,0,22,0,0,8,1,0,0,0,4,0,6,0,0,0,1,0,3,0,0,0,0,0,0
1261,334,11,10,12,66,15,4,27,36,24,12,4,2,21,49,7,7,4,219,4,10,58,29,19,9,0,13,8,59,14,8,16,31,,22,8,20,14,4,25,0
1262,33,1,0,0,7,2,,3,3,1,2,0,4,3,3,0,2,1,21,0,1,0,4,5,4,0,1,1,3,0,0,0,2,1,0,0,1,0,1,1,0
1263,58,2,3,1,8,5,6,0,6,5,1,4,0,1,8,0,2,0,58,3,1,3,6,5,1,0,1,12,3,12,3,8,7,0,3,2,14,3,2,12,1
1264,12,0,2,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,11,0,0,1,0,1,0,0,0,0,2,1,0,0,2,0,1,0,1,0,0,3,1
1265,38,0,2,3,7,3,1,5,6,1,1,0,1,3,4,1,2,2,24,0,3,6,6,1,4,0,2,2,5,3,0,1,4,2,2,0,6,0,1,4,0
1266,5,0,0,0,1,1,0,0,2,0,0,0,0,1,2,0,0,0,4,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,0,0,,0,0,0,0
1267,66,0,0,6,11,1,1,1,6,27,3,0,0,3,6,0,2,0,106,1,0,12,8,22,7,3,0,0,11,0,0,2,0,0,2,20,2,1,3,0,1
1268,10,0,0,0,2,0,1,2,0,2,2,0,0,1,1,0,1,0,11,1,1,1,1,1,3,0,1,0,4,0,0,1,1,0,1,0,0,0,0,0,0
1269,51,3,2,2,8,2,0,2,9,3,2,0,0,3,8,1,1,1,34,1,1,5,3,4,8,2,2,1,10,1,0,2,7,1,4,1,1,2,1,1,0
1270,56,0,0,9,3,1,0,3,8,0,0,0,1,8,,0,3,3,28,0,1,5,6,4,3,1,0,1,18,5,1,1,4,3,6,6,6,4,3,8,0
1271,20,1,0,3,3,1,0,2,2,2,0,1,0,1,8,1,1,0,24,0,1,4,0,6,3,0,4,1,1,3,1,1,8,0,4,0,6,1,0,6,0
1272,85,3,0,3,4,0,0,3,3,1,3,4,1,3,4,0,5,2,83,4,4,6,3,3,3,0,3,1,7,1,0,0,1,1,2,1,3,2,5,4,1
1273,200,10,1,6,58,31,2,22,30,8,8,0,5,5,31,3,15,2,203,8,0,64,14,13,22,11,4,41,55,4,2,1,25,1,15,6,15,16,2,0,0
1274,27,2,0,0,3,1,0,7,3,1,0,0,2,1,4,1,1,0,19,0,1,9,0,2,4,0,2,0,2,1,1,1,2,0,0,3,3,0,1,0,0
1275,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,5,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1276,123,5,5,9,29,5,3,8,14,9,7,1,5,4,19,3,7,4,85,2,5,18,13,3,23,2,5,11,29,2,1,6,16,4,17,3,5,5,3,5,0
1277,22,1,1,0,2,1,0,4,1,4,0,0,0,3,8,0,0,0,10,2,0,0,2,0,1,0,2,1,1,0,0,1,5,0,2,0,0,0,2,1,0
1278,5,1,0,0,1,0,0,0,0,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1279,19,0,3,1,0,0,0,2,1,0,1,0,2,0,2,0,1,0,27,0,0,5,4,3,0,0,1,0,7,1,1,1,0,0,6,2,1,2,1,0,1
1280,42,3,0,1,4,1,1,1,5,2,2,0,1,2,4,0,2,1,32,1,0,5,7,2,2,1,1,8,5,3,1,8,4,1,4,1,3,0,2,5,1
1281,528,8,10,25,96,18,11,48,59,24,33,12,4,20,76,13,20,10,352,15,18,74,31,38,60,13,14,13,94,2,9,27,,10,54,32,12,18,15,8,0
1282,74,2,3,2,14,5,1,9,9,1,7,2,0,5,18,0,0,0,43,5,0,8,0,10,4,0,4,2,9,0,0,1,13,0,16,4,3,2,0,0,0
1283,13,0,0,4,3,0,,0,1,0,0,0,0,1,1,0,2,0,6,0,0,0,0,0,0,0,2,0,6,0,0,1,0,0,1,0,0,0,2,0,0
1284,51,1,0,2,7,2,4,3,4,8,3,0,0,2,12,5,1,1,38,1,2,10,5,5,8,2,3,3,10,0,2,2,12,1,5,0,3,3,2,1,0
1285,35,0,3,0,7,3,1,0,8,3,3,1,1,1,8,1,5,3,31,3,0,8,5,5,2,1,1,2,8,0,1,1,5,3,8,0,1,3,4,2,0
1286,333,30,4,5,68,28,8,13,53,14,7,4,6,11,65,5,16,6,388,10,5,107,29,42,17,6,35,35,70,8,21,4,62,6,52,14,14,16,6,7,1
1287,16,0,0,0,4,1,0,5,2,1,0,0,0,1,1,0,0,0,16,0,0,6,0,0,0,0,1,0,2,0,0,0,1,0,4,0,0,0,0,0,0
1288,73,2,0,2,10,0,1,2,4,2,2,4,2,1,8,2,3,1,54,0,1,3,3,1,6,1,2,2,7,3,1,1,2,0,4,1,5,2,5,3,1
1289,10,0,0,0,0,0,0,0,2,0,0,1,0,0,3,3,0,0,12,1,0,1,3,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1
1290,20,1,1,0,6,2,0,2,1,1,0,0,0,0,0,0,2,1,20,1,0,4,1,4,0,0,1,1,2,1,0,0,0,1,1,0,1,0,0,1,1
1291,28,1,0,0,8,3,2,1,5,0,2,1,1,0,13,5,3,2,25,0,0,8,7,2,1,0,3,0,1,1,0,0,2,1,1,0,1,2,4,1,1
1292,54,6,0,3,8,1,1,4,10,11,4,0,0,4,12,2,2,2,36,0,0,3,9,2,2,0,8,1,9,0,4,0,5,2,3,0,1,0,5,1,0
1293,27,0,1,3,8,3,0,3,3,1,3,0,0,3,7,1,12,0,31,0,1,2,3,0,2,0,3,1,10,0,1,0,5,0,4,2,0,0,3,2,0
1294,4,0,0,0,0,0,1,0,,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1295,10,0,0,0,3,0,1,0,1,0,1,0,0,0,1,1,1,,12,0,1,1,3,2,3,0,2,1,3,0,1,2,0,0,0,2,1,1,0,1,0
1296,24,2,1,2,1,0,0,5,8,1,1,1,2,1,8,1,1,1,31,0,2,4,4,3,6,2,3,3,9,2,0,2,7,1,2,0,3,0,0,3,0
1297,238,13,2,13,32,6,2,16,29,11,4,14,4,2,15,5,7,0,204,3,0,41,15,14,11,3,6,2,37,0,3,4,1,0,14,8,17,12,3,0,1
1298,26,0,1,0,5,1,0,9,4,3,0,0,0,1,4,1,1,1,20,0,1,4,1,0,2,2,3,0,3,0,0,1,4,1,4,1,2,0,1,0,0
1299,51,1,0,1,8,1,4,6,6,2,6,0,2,3,4,0,8,4,28,3,2,3,7,2,10,0,4,1,7,0,0,2,4,4,2,0,0,0,6,2,0
1300,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1302,18,0,0,0,4,0,1,3,1,1,1,0,0,1,2,1,0,0,11,0,1,0,1,2,2,2,0,4,1,0,0,0,2,0,1,0,0,0,0,1,0
1303,18,0,0,0,2,1,0,4,,0,2,2,1,0,1,1,0,0,16,0,0,6,1,1,0,0,3,0,6,0,0,0,0,0,1,0,0,1,0,0,0
1304,56,1,5,5,11,3,1,2,4,2,0,2,0,3,6,3,3,3,49,1,1,9,7,6,0,0,5,2,6,8,3,5,5,3,8,3,9,3,5,10,1
1305,31,1,1,2,4,1,3,5,6,0,1,1,0,0,9,2,0,0,994821,0,1,4,1,2,1,0,1,2,5,1,0,1,3,0,3,4,2,2,1,1,0
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1307,26,0,0,0,4,0,1,1,5,1,5,0,0,1,7,3,3,2,24,0,1,7,4,2,0,0,0,1,5,0,1,4,5,2,3,2,1,2,0,0,0
1308,15,0,0,2,0,,0,2,1,1,2,0,2,2,1,0,0,0,13,1,0,1,1,2,1,0,3,0,7,0,0,0,0,0,3,0,0,1,1,0,0
1309,70,2,1,9,10,,1,8,5,4,0,0,1,2,11,0,8,,68,0,1,17,11,6,9,0,9,0,22,1,1,1,10,5,7,0,1,3,3,2,0
1310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1311,30,1,0,3,3,1,3,3,1,2,4,1,1,1,6,0,2,2,11,1,1,4,2,0,6,0,1,0,6,0,0,0,6,2,7,1,0,1,1,1,0
1312,24,0,2,0,5,2,0,1,1,1,1,0,0,0,2,1,0,0,27,0,0,0,6,2,1,0,0,0,2,2,0,0,1,0,1,0,3,0,0,3,1
1313,422,15,5,3,97,30,13,28,85,25,6,4,12,26,85,15,37,23,508,14,8,128,52,58,27,16,27,55,83,4,17,4,73,20,52,14,25,13,3,7,1
1314,58,1,1,1,11,4,0,8,5,2,1,1,1,2,5,2,4,0,45,2,1,9,4,1,5,1,2,0,6,5,3,5,1,0,3,0,6,2,4,3,1
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1316,14,0,0,0,1,0,0,3,2,0,2,1,1,0,1,1,0,0,13,0,0,4,1,1,0,0,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0
1317,37,0,0,2,13,1,0,6,2,1,2,0,0,5,6,4,2,1,43,0,0,8,6,5,0,0,4,1,8,0,1,1,4,1,5,1,1,7,4,1,0
1318,27,0,1,0,6,3,2,5,3,2,2,1,2,1,8,0,1,0,11,0,0,1,0,1,2,0,1,1,2,1,0,0,7,0,3,0,2,0,1,2,0
1319,48,0,0,3,10,2,1,2,3,9,3,7,0,7,7,2,5,1,49,3,1,17,3,2,5,0,7,0,9,1,3,1,5,1,8,0,3,7,3,1,0
1320,46,1,1,0,8,1,1,2,5,1,1,1,2,3,5,3,5,3,67,2,3,13,10,9,4,0,4,2,13,4,3,2,4,3,6,3,5,4,3,3,1
1321,7,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
