Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
19 01 2018 15:10,3370.57788085937,11.8320198059082,3493.37817685694,195.767303466796
19 01 2018 15:20,3408.19189453125,11.8706798553466,3500.39303748763,196.71189880371
19 01 2018 15:30,3560.21508789062,12.5373096466064,3581.81478660749,195.281799316406
19 01 2018 15:40,3576.92602539062,12.5172100067138,3580.39586008334,195.074905395507
19 01 2018 15:50,3438.15600585937,12.2579803466796,3556.48774360817,194.661895751953
19 01 2018 16:00,2857.80688476562,10.8095703125,3200.98037422993,195.815597534179
19 01 2018 16:10,2973.89697265625,11.3101396560668,3371.29474323086,194.521102905273
19 01 2018 16:20,2943.30590820312,11.060580253601,3293.41422425411,193.839492797851
19 01 2018 16:30,2699.794921875,10.4717502593994,3052.21144406741,192.242095947265
19 01 2018 16:40,2791.03295898437,10.7973403930664,3196.09582508711,188.357299804687
19 01 2018 16:50,2773.8759765625,10.8801898956298,3228.4800604946,187.917297363281
19 01 2018 17:00,2973.2890625,11.1130199432373,3310.90310133281,188.922500610351
19 01 2018 17:10,2848.45288085937,10.7887096405029,3192.6268463463,189.969696044921
19 01 2018 17:20,2922.92797851562,10.8511400222778,3217.31262168318,190.175994873046
19 01 2018 17:30,3170,11.3060302734375,3370.1198574256,191.630798339843
19 01 2018 17:40,3144.14697265625,11.4843101501464,3417.9185113411,186.732101440429
19 01 2018 17:50,3043.71411132812,11.2236003875732,3345.80493223811,186.988906860351
19 01 2018 18:00,3346.11499023437,11.9662504196166,3516.60414969097,186.274200439453
19 01 2018 18:10,3603.32202148437,12.9952697753906,3597.9296991863,185.591201782226
19 01 2018 18:20,3602.99291992187,12.8328199386596,3595.70923824169,187.420806884765
19 01 2018 18:30,3596.97094726562,12.8229904174804,3595.45329226215,189.032501220703
19 01 2018 18:40,3440.80493164062,11.8953104019165,3504.72405670435,190.889099121093
19 01 2018 18:50,3595.412109375,12.5476999282836,3582.52421840033,191.845596313476
19 01 2018 19:00,3603.57592773437,12.7723398208618,3593.91221703587,195.070404052734
19 01 2018 19:10,3603.28393554687,13.3623104095458,3600,198.296005249023
19 01 2018 19:20,3600.86108398437,13.1072702407836,3600,197.515106201171
19 01 2018 19:30,3601.96899414062,12.7644100189208,3593.63713836495,198.692596435546
19 01 2018 19:40,3526.98803710937,11.9377899169921,3511.9432587738,199.246200561523
19 01 2018 19:50,3597.46508789062,12.4443702697753,3574.73607362819,199.012603759765
19 01 2018 20:00,3541.27294921875,12.7199602127075,3591.92486518696,198.000503540039
19 01 2018 20:10,3537.21508789062,12.898380279541,3597.05993363161,200.067901611328
19 01 2018 20:20,3556.64208984375,12.8905096054077,3596.9304197926,196.563293457031
19 01 2018 20:30,3565.5439453125,12.8571901321411,3596.28358932807,197.763198852539
19 01 2018 20:40,3601.17309570312,13.1818304061889,3600,194.391998291015
19 01 2018 20:50,3598.71997070312,13.4608297348022,3600,189.204605102539
19 01 2018 21:00,3602.49194335937,13.7934598922729,3600,190.94970703125
19 01 2018 21:10,3588.15502929687,14.1639499664306,3600,192.469696044921
19 01 2018 21:20,3597.9169921875,14.5331401824951,3600,190.0625
19 01 2018 21:30,3575.15405273437,14.3588104248046,3600,190.427703857421
19 01 2018 21:40,3604.33203125,13.7155504226684,3600,189.296905517578
19 01 2018 21:50,3526.32299804687,13.084939956665,3600,192.244705200195
19 01 2018 22:00,3585.32299804687,13.0246400833129,3600,191.619598388671
19 01 2018 22:10,3579.81591796875,14.0645999908447,3600,190.388900756835
19 01 2018 22:20,3603.09692382812,14.4723196029663,3600,194.732101440429
19 01 2018 22:30,3604.35400390625,14.3625202178955,3600,195.782501220703
19 01 2018 22:40,3604.35693359375,14.9613895416259,3600,193.5458984375
19 01 2018 22:50,3604.1630859375,15.6030902862548,3600,193.311294555664
19 01 2018 23:00,3604.20703125,15.8766603469848,3600,192.798095703125
19 01 2018 23:10,3604.212890625,16.1157703399658,3600,192.220306396484
19 01 2018 23:20,3604.28295898437,15.5426397323608,3600,191.516906738281
19 01 2018 23:30,3604.18408203125,14.1254301071166,3600,193.615905761718
19 01 2018 23:40,3604.21997070312,13.4378004074096,3600,206.062103271484
19 01 2018 23:50,3604.14697265625,14.4678297042846,3600,206.038192749023
20 01 2018 00:00,3604.18798828125,15.541350364685,3600,202.308303833007
20 01 2018 00:10,3603.86694335937,16.769359588623,3600,200.86570739746
20 01 2018 00:20,3603.92700195312,17.266279220581,3600,198.591003417968
20 01 2018 00:30,3603.89208984375,16.9386806488037,3600,200.360702514648
20 01 2018 00:40,3603.7890625,16.4201202392578,3600,201.811599731445
20 01 2018 00:50,3603.97412109375,15.9955501556396,3600,203.437606811523
20 01 2018 01:00,3604.06103515625,16.0755004882812,3600,205.327606201171
20 01 2018 01:10,3604.1669921875,16.5266399383544,3600,207.327804565429
20 01 2018 01:20,3604.14306640625,15.9436902999877,3600,208.08039855957
20 01 2018 01:30,3604.0810546875,15.4482297897338,3600,206.529098510742
20 01 2018 01:40,3604.27905273437,15.0394096374511,3600,206.704605102539
20 01 2018 01:50,3604.10498046875,15.0799503326416,3600,207.162292480468
20 01 2018 02:00,3604.26391601562,14.8409299850463,3600,207.562393188476
20 01 2018 02:10,3604.375,14.396499633789,3600,207.669403076171
20 01 2018 02:20,3604.13110351562,14.7259302139282,3600,206.536499023437
20 01 2018 02:30,3604.13208007812,15.1607503890991,3600,208.06590270996
20 01 2018 02:40,3604.287109375,14.4108695983886,3600,208.430603027343
20 01 2018 02:50,3604.30102539062,13.9572601318359,3600,208.846496582031
20 01 2018 03:00,3604.44897460937,14.5308904647827,3600,208.179397583007
20 01 2018 03:10,3604.33911132812,14.5287704467773,3600,211.405899047851
20 01 2018 03:20,3604.1640625,15.1114797592163,3600,209.378097534179
20 01 2018 03:30,3604.15087890625,15.9072904586791,3600,207.78579711914
20 01 2018 03:40,3604.0419921875,15.7205200195312,3600,205.289505004882
20 01 2018 03:50,3604.10888671875,15.6149997711181,3600,206.931594848632
20 01 2018 04:00,3604.13891601562,15.7534704208374,3600,208.181503295898
20 01 2018 04:10,3604.09594726562,15.8092603683471,3600,208.522903442382
20 01 2018 04:20,3604.05200195312,15.8521404266357,3600,208.539199829101
20 01 2018 04:30,3604.30200195312,15.4314498901367,3600,208.134399414062
20 01 2018 04:40,3604.294921875,15.4257698059082,3600,205.449295043945
20 01 2018 04:50,3604.291015625,15.8789901733398,3600,202.049499511718
20 01 2018 05:00,3603.47998046875,17.0916194915771,3600,196.607101440429
20 01 2018 05:10,3603.39501953125,18.6720504760742,3600,197.782592773437
20 01 2018 05:20,3603.38598632812,19.9978694915771,3600,201.198303222656
20 01 2018 05:30,3603.43994140625,20.3118591308593,3600,202.222503662109
20 01 2018 05:40,3603.27099609375,20.2766895294189,3600,201.652801513671
20 01 2018 05:50,3602.97900390625,19.9193592071533,3600,200.1748046875
20 01 2018 06:00,3602.93188476562,19.3133792877197,3600,202.396102905273
20 01 2018 06:10,3603.3330078125,18.4959392547607,3600,203.690307617187
20 01 2018 06:20,3603.35400390625,19.3969402313232,3600,203.396697998046
20 01 2018 06:30,3603.36499023437,19.7676792144775,3600,202.31590270996
20 01 2018 06:40,3593.71997070312,19.3365001678466,3600,201.246795654296
20 01 2018 06:50,3603.67993164062,18.8095893859863,3600,201.481201171875
20 01 2018 07:00,3506.14306640625,18.5292491912841,3600,202.452392578125
20 01 2018 07:10,3461.88891601562,18.2572803497314,3600,201.454605102539
20 01 2018 07:20,3461.55297851562,18.3217906951904,3600,199.571701049804
20 01 2018 07:30,3461.212890625,18.2102108001708,3600,196.247695922851
20 01 2018 07:40,3461.77490234375,18.1878108978271,3600,198.136306762695
20 01 2018 07:50,3461.35498046875,18.013500213623,3600,200.790893554687
20 01 2018 08:00,3461.75,16.8911399841308,3600,197.77619934082
20 01 2018 08:10,3461.5009765625,16.7468299865722,3600,198.77439880371
20 01 2018 08:20,3461.18408203125,17.0597896575927,3600,199.650894165039
20 01 2018 08:30,3461.66088867187,16.4297409057617,3600,200.067993164062
20 01 2018 08:40,3464.3701171875,15.3310403823852,3600,197.810302734375
20 01 2018 08:50,3464.11108398437,15.7740898132324,3600,197.758697509765
20 01 2018 09:00,3461.33203125,16.1196002960205,3600,197.248703002929
20 01 2018 09:10,3461.162109375,15.3701200485229,3600,198.296905517578
20 01 2018 09:20,3461.25903320312,16.3554897308349,3600,198.366302490234
20 01 2018 09:30,3469.69799804687,16.7133808135986,3600,197.995697021484
20 01 2018 09:40,3461.5830078125,17.2874507904052,3600,196.087203979492
20 01 2018 09:50,3462.32495117187,16.2311305999755,3600,196.154800415039
20 01 2018 10:00,3461.0439453125,16.3156108856201,3600,196.140594482421
20 01 2018 10:10,3460.90209960937,15.6004295349121,3600,194.910507202148
20 01 2018 10:20,3460.90087890625,15.0289897918701,3600,191.746994018554
20 01 2018 10:30,3461.5029296875,14.9121503829956,3600,190.383804321289
20 01 2018 10:40,3464.22412109375,13.880220413208,3600,187.550598144531
20 01 2018 10:50,3461.48193359375,14.8550395965576,3600,191.080902099609
20 01 2018 11:00,3442.49389648437,13.5587797164916,3600,189.741302490234
20 01 2018 11:10,3435.3759765625,13.3360395431518,3600,187.645904541015
20 01 2018 11:20,3462.03393554687,14.1243801116943,3600,191.11489868164
20 01 2018 11:30,3457.34692382812,14.611249923706,3600,189.951095581054
20 01 2018 11:40,3461.39794921875,14.9193000793457,3600,187.91259765625
20 01 2018 11:50,3461.037109375,15.9612398147583,3600,188.346801757812
20 01 2018 12:00,3460.89306640625,16.0772304534912,3600,192.056106567382
20 01 2018 12:10,3464.23388671875,14.2920999526977,3600,196.583602905273
20 01 2018 12:20,3502.38793945312,13.7354898452758,3600,196.482192993164
20 01 2018 12:30,2995.93408203125,10.8454599380493,3215.10550900934,191.942794799804
20 01 2018 12:40,3341.01708984375,12.9905796051025,3597.91833988911,187.503601074218
20 01 2018 12:50,3486.38208007812,13.3300399780273,3600,192.004104614257
20 01 2018 13:00,3552.82299804687,13.3753700256347,3600,193.878097534179
20 01 2018 13:10,3537.15893554687,12.308289527893,3561.95459354571,195.523193359375
20 01 2018 13:20,3295.94604492187,11.51070022583,3424.45300718584,196.80940246582
20 01 2018 13:30,3548.05908203125,12.7234096527099,3592.06811657791,196.56379699707
20 01 2018 13:40,3382.74389648437,11.979640007019,3518.74847269621,193.085205078125
20 01 2018 13:50,2924.44897460937,10.2961196899414,2962.89518434787,186.691604614257
20 01 2018 14:00,3213.70092773437,12.1737298965454,3546.41812734458,186.166198730468
20 01 2018 14:10,3461.32202148437,13.9343795776367,3600,190.738204956054
20 01 2018 14:20,3462.57299804687,14.1615800857543,3600,188.08869934082
20 01 2018 14:30,3463.21801757812,16.1182708740234,3600,190.873596191406
20 01 2018 14:40,3461.86596679687,14.5692195892333,3600,188.405197143554
20 01 2018 14:50,3460.9130859375,16.5892105102539,3600,190.271606445312
20 01 2018 15:00,3461.18896484375,16.3768501281738,3600,188.804092407226
20 01 2018 15:10,3461.47705078125,17.775390625,3600,193.235198974609
20 01 2018 15:20,3461.56103515625,18.2752704620361,3600,190.336700439453
20 01 2018 15:30,3461.40087890625,17.9331493377685,3600,188.21240234375
20 01 2018 15:40,3461.47705078125,19.2725391387939,3600,188.200393676757
20 01 2018 15:50,3461.05297851562,19.6183490753173,3600,189.11180114746
20 01 2018 16:00,3461.46606445312,18.8868904113769,3600,189.051498413085
20 01 2018 16:10,3461.458984375,18.4467296600341,3600,192.163604736328
20 01 2018 16:20,3461.22607421875,17.5095405578613,3600,190.772796630859
20 01 2018 16:30,3461.27197265625,16.7332496643066,3600,191.883605957031
20 01 2018 16:40,3461.31689453125,15.7236995697021,3600,192.191497802734
20 01 2018 16:50,3461.61596679687,15.1752500534057,3600,190.345993041992
20 01 2018 17:00,3461.09301757812,16.6168708801269,3600,192.37319946289
20 01 2018 17:10,3460.64892578125,17.4777107238769,3600,191.454498291015
20 01 2018 17:20,3461.1669921875,17.8813304901123,3600,191.167007446289
20 01 2018 17:30,3461.56103515625,16.8994903564453,3600,192.346298217773
20 01 2018 17:40,3461.09399414062,16.7693004608154,3600,193.540405273437
20 01 2018 17:50,3461.02587890625,18.0815105438232,3600,198.345306396484
20 01 2018 18:00,3461.02490234375,17.6822490692138,3600,196.826400756835
20 01 2018 18:10,3461.52490234375,17.2264995574951,3600,192.229400634765
20 01 2018 18:20,3461.40698242187,17.677879333496,3600,200.954895019531
20 01 2018 18:30,3461.11889648437,17.011619567871,3600,202.173400878906
20 01 2018 18:40,3461.14599609375,16.4730606079101,3600,197.395095825195
20 01 2018 18:50,3461.36499023437,16.3975105285644,3600,196.76919555664
20 01 2018 19:00,3461.25,16.5524806976318,3600,198.663696289062
20 01 2018 19:10,3461.67700195312,16.1701202392578,3600,197.29409790039
20 01 2018 19:20,3461.88208007812,16.6142196655273,3600,196.444595336914
20 01 2018 19:30,3461.44189453125,17.0203399658203,3600,200.467697143554
20 01 2018 19:40,3461.19189453125,17.8142108917236,3600,205.814895629882
20 01 2018 19:50,3461.3310546875,16.7265605926513,3600,204.517807006835
20 01 2018 20:00,3461.48706054687,15.9660902023315,3600,208.155395507812
20 01 2018 20:10,3461.40991210937,17.1330890655517,3600,205.071502685546
20 01 2018 20:20,3461.0849609375,17.0311298370361,3600,203.705200195312
20 01 2018 20:30,3461.11108398437,16.9889202117919,3600,204.119201660156
20 01 2018 20:40,3460.84106445312,17.2119998931884,3600,205.107192993164
20 01 2018 20:50,3461.23510742187,17.4718704223632,3600,205.37939453125
20 01 2018 21:00,3461.0419921875,17.4041595458984,3600,208.53010559082
20 01 2018 21:10,3461.27490234375,18.6617698669433,3600,209.658905029296
20 01 2018 21:20,3461.16796875,18.5406894683837,3600,208.184906005859
20 01 2018 21:30,3461.06103515625,18.6167907714843,3600,209.425994873046
20 01 2018 21:40,3460.93896484375,19.325569152832,3600,206.311798095703
20 01 2018 21:50,3460.962890625,19.0070991516113,3600,207.876693725585
20 01 2018 22:00,3460.96899414062,18.7289009094238,3600,210.500793457031
20 01 2018 22:10,3461.2060546875,18.538610458374,3600,209.68440246582
20 01 2018 22:20,3461.5380859375,19.27193069458,3600,207.344604492187
20 01 2018 22:30,3460.5390625,20.3432807922363,3600,206.43879699707
20 01 2018 22:40,3460.98901367187,19.2654399871826,3600,205.456802368164
20 01 2018 22:50,3461.40991210937,20.2722492218017,3600,205.106201171875
20 01 2018 23:00,3461.20190429687,20.0963191986083,3600,204.879196166992
20 01 2018 23:10,3460.68408203125,20.0412406921386,3600,207.992904663085
20 01 2018 23:20,3460.89990234375,19.3098793029785,3600,207.319503784179
20 01 2018 23:30,3461.39599609375,19.9936008453369,3600,211.658493041992
20 01 2018 23:40,3461.05908203125,21.9516105651855,3600,213.121704101562
20 01 2018 23:50,3460.77490234375,20.9692192077636,3600,210.619598388671
21 01 2018 00:00,3460.4169921875,21.7731399536132,3600,208.382003784179
21 01 2018 00:10,3460.71606445312,22.0563297271728,3600,208.341903686523
21 01 2018 00:20,3460.9609375,21.9954395294189,3600,209.02619934082
21 01 2018 00:30,3460.43408203125,20.6351509094238,3600,212.20750427246
21 01 2018 00:40,3152.21508789062,14.9720802307128,3600,228.789199829101
21 01 2018 00:50,3155.94311523437,11.7041702270507,3468.25999336772,261.445495605468
21 01 2018 01:00,1999.07202148437,8.62209701538085,1903.80331682649,254.837600708007
21 01 2018 01:10,2182.31201171875,8.98317718505859,2133.15158510294,247.023605346679
21 01 2018 01:20,1710.95104980468,8.34220123291015,1731.62363326362,246.584899902343
21 01 2018 01:30,1948.61206054687,8.49934387207031,1827.58900712747,246.820007324218
21 01 2018 01:40,1988.97705078125,8.43554019927978,1788.39621024907,246.205993652343
21 01 2018 01:50,3384.8740234375,12.081540107727,3534.06417573504,232.632705688476
21 01 2018 02:00,3588.18603515625,13.0715198516845,3600,227.73550415039
21 01 2018 02:10,3378.51708984375,12.1635904312133,3545.1281919167,225.008804321289
21 01 2018 02:20,3582.24609375,14.0506601333618,3600,217.811203002929
21 01 2018 02:30,3333.59399414062,11.6794395446777,3463.05493925649,219.146102905273
21 01 2018 02:40,3452.4541015625,12.4383602142333,3574.23260607549,221.582199096679
21 01 2018 02:50,3259.29711914062,11.5397796630859,3431.49554227828,219.247299194335
21 01 2018 03:00,3067.64697265625,11.2255601882934,3346.39970598542,221.192504882812
21 01 2018 03:10,3144.32788085937,11.1494598388671,3322.69803777137,217.435897827148
21 01 2018 03:20,3118.97290039062,10.9698801040649,3261.70364243861,214.236999511718
21 01 2018 03:30,3076.41088867187,10.9902095794677,3268.97435219575,212.590393066406
21 01 2018 03:40,3580.748046875,12.8636302947998,3596.42106171433,210.899795532226
21 01 2018 03:50,3602.0419921875,13.7894296646118,3600,210.421798706054
21 01 2018 04:00,3524.82202148437,12.3375301361083,3564.94666840852,210.253204345703
21 01 2018 04:10,3563.43798828125,12.1941499710083,3548.96480088842,209.549392700195
21 01 2018 04:20,3564.97802734375,13.4061403274536,3600,212.237503051757
21 01 2018 04:30,3603.02905273437,13.482060432434,3600,212.750900268554
21 01 2018 04:40,3599.10107421875,13.3346900939941,3600,213.573806762695
21 01 2018 04:50,3597.69897460937,13.5510101318359,3600,214.740295410156
21 01 2018 05:00,3565.78588867187,13.2391004562377,3600,216.94790649414
21 01 2018 05:10,3567.86499023437,12.78547000885,3594.34752957913,215.454696655273
